"GEO_ID","NAME","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C02_001M","S1901_C02_001E","S1901_C01_001M","S1901_C01_001E","S1901_C02_002E","S1901_C02_002M","S1901_C01_002M","S1901_C01_002E","S1901_C04_002M","S1901_C04_002E","S1901_C03_002M","S1901_C03_002E","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C04_003E","S1901_C04_003M","S1901_C03_003M","S1901_C03_003E","S1901_C04_004E","S1901_C04_004M","S1901_C03_004M","S1901_C03_004E","S1901_C02_004M","S1901_C02_004E","S1901_C01_004M","S1901_C01_004E","S1901_C04_005E","S1901_C04_005M","S1901_C03_005M","S1901_C03_005E","S1901_C02_005M","S1901_C02_005E","S1901_C01_005M","S1901_C01_005E","S1901_C04_006E","S1901_C04_006M","S1901_C03_006M","S1901_C03_006E","S1901_C02_006M","S1901_C02_006E","S1901_C01_006M","S1901_C01_006E","S1901_C01_007E","S1901_C01_007M","S1901_C04_007M","S1901_C04_007E","S1901_C03_007M","S1901_C03_007E","S1901_C02_007M","S1901_C02_007E","S1901_C01_008E","S1901_C01_008M","S1901_C04_008E","S1901_C04_008M","S1901_C03_008M","S1901_C03_008E","S1901_C02_008M","S1901_C02_008E","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C01_010E","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C02_011E","S1901_C02_011M","S1901_C01_011M","S1901_C01_011E","S1901_C04_011M","S1901_C04_011E","S1901_C03_011M","S1901_C03_011E","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C04_012E","S1901_C04_012M","S1901_C03_012M","S1901_C03_012E","S1901_C02_013M","S1901_C02_013E","S1901_C01_013M","S1901_C01_013E","S1901_C03_013E","S1901_C03_013M","S1901_C04_013M","S1901_C04_013E","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C04_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C02_015E","S1901_C02_015M","S1901_C01_015M","S1901_C01_015E","S1901_C04_015M","S1901_C04_015E","S1901_C03_015M","S1901_C03_015E","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M",
"7950000US0100902","PUMA 00902, Alabama","N","N","16111","1974","2191","26648","2258","42759","15.6","3.8","3.2","20.1","5.1","27.6","N","N","11.4","2.0","8.1","2.6","17.4","3.7","N","N","17.8","5.1","N","N","3.8","18.0","3.0","17.6","9.9","3.8","N","N","4.3","20.5","3.0","16.6","17.6","4.7","N","N","3.4","14.4","2.5","15.9","11.5","2.4","3.8","7.6","N","N","3.4","13.7","2.9","1.3","1.4","1.5","N","N","1.9","4.1","2.7","1.1","4.1","1.8","N","N","0.0","1.1","0.7","1.1","1.1","0.7","N","N","0.0","1.1","0.5","0.8","0.6","0.6","0.9","0.7","N","N","25418","1833","29910","3735","17462","4139","10575","42555","3090","36995","2974","33731","N","N","6480","27830","35.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.5","(X)",
"7950000US0100903","PUMA 00903, Alabama","N","N","24378","2382","2333","41236","2729","65614","2.7","1.4","1.4","5.5","2.6","10.2","N","N","3.2","1.1","1.3","1.0","6.4","2.7","N","N","15.1","3.8","N","N","2.6","7.9","2.0","10.2","17.2","4.1","N","N","2.0","5.5","2.1","10.0","14.1","4.0","N","N","2.7","12.3","2.3","13.2","17.7","2.3","3.8","16.6","N","N","2.9","18.7","12.1","1.7","8.3","2.9","N","N","2.2","13.8","13.8","2.2","17.3","3.0","N","N","7.8","2.8","1.3","10.0","2.0","7.5","N","N","3.3","1.7","10.3","2.0","1.3","6.9","0.8","1.0","N","N","60279","3029","77235","5535","36012","5103","6442","89660","7911","108428","5668","88048","N","N","6070","52889","23.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.1","(X)",
"7950000US0100904","PUMA 00904, Alabama","33691","1967","19741","2091","2632","50288","2822","70029","6.4","2.0","1.9","8.1","4.5","13.1","0.7","1.1","4.6","1.2","1.8","0.8","11.8","3.8","0.7","0.7","18.4","4.1","2.3","6.8","2.2","9.4","1.8","11.7","10.4","3.8","2.1","7.1","2.1","9.0","1.8","9.4","18.0","4.1","3.3","16.6","2.9","16.5","2.4","17.1","21.7","2.3","4.8","20.4","3.3","21.4","2.8","22.2","11.3","2.0","3.5","1.8","3.3","17.8","2.5","14.0","11.1","1.8","14.1","2.1","19.5","3.0","3.7","2.2","1.2","5.2","1.6","3.9","7.1","2.3","0.5","0.6","1.5","0.7","0.5","1.1","0.4","0.3","1.1","2.0","48840","3445","57296","3518","29073","6480","5573","69372","3428","67629","2910","59341","N","N","3583","37294","29.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.1","(X)",
"7950000US0100905","PUMA 00905, Alabama","N","N","12306","1816","2030","28657","2121","40963","4.4","1.8","2.0","8.2","5.1","18.2","N","N","7.0","2.0","5.3","2.0","11.1","4.2","N","N","22.2","6.4","N","N","3.2","11.3","2.9","14.1","11.8","4.9","N","N","2.5","11.1","2.3","11.3","18.4","5.3","N","N","3.3","13.7","2.9","15.0","15.6","2.6","3.5","9.6","N","N","3.2","17.1","11.1","2.0","3.8","2.6","N","N","2.6","14.1","12.2","2.9","16.2","3.9","N","N","2.9","2.0","1.4","4.7","1.6","3.8","N","N","1.6","2.4","2.0","1.2","0.8","1.6","1.0","0.6","N","N","44733","5193","52418","4872","24196","4317","8938","73877","5138","67861","4146","58342","N","N","4427","34418","26.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.9","(X)",
"7950000US0101000","PUMA 01000, Alabama","19239","1750","12446","1307","1734","27285","1516","39731","5.8","2.5","2.4","11.0","6.5","22.9","0.8","1.0","7.6","1.8","4.8","2.0","13.9","4.0","1.5","2.7","22.9","5.6","3.9","14.3","3.3","14.6","2.7","16.9","9.9","3.7","3.4","13.8","3.0","14.4","2.4","12.4","13.9","5.6","4.0","22.9","4.0","24.1","3.7","21.4","15.8","3.1","5.0","12.0","4.9","19.7","4.0","16.8","6.6","2.0","0.9","1.0","3.8","12.2","2.9","9.4","5.8","2.0","7.0","2.5","9.3","3.5","3.1","2.9","0.8","1.7","1.0","1.4","2.0","1.3","0.4","0.7","1.4","1.2","0.8","1.0","0.2","0.1","1.7","1.9","35897","2125","39636","2869","19785","2499","4617","45757","4825","53205","3658","46442","N","N","4670","29962","28.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.9","(X)",
"7950000US0101100","PUMA 01100, Alabama","29869","2292","17602","2294","2246","43278","2304","60880","7.8","2.0","2.0","11.5","5.0","24.9","1.7","3.6","10.6","2.1","7.1","2.1","19.5","5.0","2.4","4.8","22.1","5.0","2.7","8.0","2.7","13.6","2.3","16.2","11.0","4.0","3.4","15.5","3.1","15.7","2.5","14.7","8.2","2.7","3.7","20.8","2.9","18.3","2.3","15.5","14.2","2.2","3.7","8.5","3.6","19.3","2.6","15.9","8.5","1.7","3.1","1.8","2.8","13.0","2.2","10.5","6.1","1.3","7.9","1.8","11.1","2.5","1.2","1.3","0.8","1.8","1.2","1.7","2.5","1.7","1.4","1.3","1.4","0.9","0.7","1.0","1.0","0.0","1.2","1.4","32886","2090","38954","2331","16958","2832","4585","48010","4250","51938","3191","45159","N","N","3595","26375","31.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.7","(X)",
"7950000US0101200","PUMA 01200, Alabama","N","N","15307","1794","1764","30555","1776","45862","9.7","2.9","2.7","14.5","5.0","24.2","N","N","8.7","2.3","4.3","1.9","17.6","5.1","N","N","19.8","5.7","N","N","3.1","11.3","2.8","14.0","15.1","4.9","N","N","3.1","9.8","2.4","11.0","10.2","3.6","N","N","3.4","15.1","2.5","13.4","17.1","2.9","2.6","7.0","N","N","3.9","21.4","10.3","2.2","3.7","2.8","N","N","2.9","13.2","7.7","2.0","10.4","2.7","N","N","2.4","2.0","0.9","2.7","1.4","1.8","N","N","0.0","1.1","2.3","1.6","1.1","1.5","1.1","0.0","N","N","36675","3304","49953","5860","18489","2793","6327","61073","4319","58342","3239","48098","N","N","2991","26263","35.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.2","(X)",
"7950000US0101300","PUMA 01300, Alabama","41448","2275","21204","1703","1937","51384","1866","72588","5.2","1.8","1.3","5.2","2.9","6.9","1.0","1.8","4.3","1.3","2.1","0.9","8.7","3.4","0.5","0.5","16.9","4.9","1.7","4.7","1.6","6.3","1.8","9.2","10.3","3.7","1.5","5.7","1.6","8.1","1.5","8.7","16.4","4.7","1.7","8.5","1.6","8.9","2.0","11.4","16.6","1.6","3.5","17.3","2.3","17.7","2.1","16.7","17.7","2.1","15.1","4.7","3.0","20.9","2.6","18.4","14.8","1.9","19.0","2.5","22.2","2.9","4.7","2.2","1.2","8.9","1.5","7.5","10.3","1.8","3.4","2.1","6.3","1.4","1.0","4.6","0.7","0.4","1.7","7.6","65673","4623","78166","5950","40822","3493","3275","88689","4738","91673","3798","80078","N","N","4331","50070","20.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","17.9","(X)",
"7950000US0101400","PUMA 01400, Alabama","32643","2096","23058","2277","2336","43525","2168","66583","3.6","1.4","1.5","8.4","3.6","18.6","0.7","1.0","7.8","1.5","6.0","2.2","12.8","3.3","1.0","1.8","18.4","4.4","1.8","4.3","2.1","7.6","1.9","12.1","17.7","3.3","2.1","7.4","1.8","8.5","1.8","11.4","15.1","3.5","3.5","17.2","3.1","17.1","2.4","16.6","17.5","2.2","2.7","10.0","3.3","22.4","2.8","21.0","11.0","1.9","3.5","1.7","3.2","18.2","2.7","14.9","9.6","1.7","13.1","2.2","17.0","2.8","2.9","1.9","1.0","5.0","1.5","3.4","6.4","1.9","0.3","0.5","3.2","1.1","0.8","2.3","0.7","0.6","1.5","4.2","43450","3018","58243","4931","25091","3615","4764","69255","5443","73434","3482","59593","N","N","3579","32592","29.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.1","(X)",
"7950000US0101500","PUMA 01500, Alabama","N","N","16598","2086","2319","30802","2828","47400","14.2","3.4","3.2","19.5","7.0","34.1","N","N","11.6","2.7","5.6","1.9","20.0","5.7","N","N","19.0","4.6","N","N","3.9","17.0","2.6","17.3","12.0","5.3","N","N","3.3","11.3","2.8","11.9","4.8","2.3","N","N","4.0","17.7","2.9","13.9","12.5","2.8","4.0","8.4","N","N","3.2","15.2","5.7","1.5","0.8","1.0","N","N","2.3","7.7","5.3","1.5","8.0","2.3","N","N","0.2","0.4","1.0","2.0","1.5","1.3","N","N","0.0","1.0","1.1","0.8","0.6","0.9","0.8","0.6","N","N","26162","2847","36401","3665","13961","1629","6983","51079","4483","47428","3602","39924","N","N","6565","24240","27.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.9","(X)",
"7950000US0101600","PUMA 01600, Alabama","24616","1839","14202","1918","1854","34696","2254","48898","11.5","2.8","2.2","14.9","5.9","27.6","2.3","3.6","9.9","1.9","5.2","2.0","19.6","4.6","1.9","2.8","19.8","5.9","2.7","10.3","2.4","10.7","2.3","13.1","12.9","3.6","3.8","16.2","3.0","15.8","2.1","15.7","9.9","3.2","3.3","16.6","2.4","14.8","2.0","13.3","15.7","2.6","2.9","8.0","4.0","21.1","3.1","18.5","8.0","1.8","0.9","1.1","3.0","13.0","2.4","11.0","6.7","1.6","8.8","2.2","11.2","2.7","0.8","1.3","1.0","2.6","1.4","1.9","3.7","1.9","0.1","0.3","1.1","0.8","0.6","0.9","0.6","0.3","1.1","1.6","32345","2480","41630","4429","17421","3967","5652","50331","3352","53565","2717","45231","N","N","2418","23234","27.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.2","(X)",
"7950000US0101700","PUMA 01700, Alabama","25726","1735","21938","1825","1759","33135","1489","55073","4.8","1.7","2.1","12.7","4.9","25.0","1.1","2.0","10.0","2.2","3.5","1.4","20.3","4.7","0.3","0.4","17.5","4.5","1.9","4.7","2.5","9.3","2.4","12.3","15.0","3.5","2.7","8.0","2.9","8.9","2.4","11.3","10.4","3.1","4.1","15.2","3.4","15.5","2.2","13.7","15.4","2.4","2.6","7.5","4.2","23.8","3.5","20.6","10.6","2.0","2.3","1.2","3.9","18.5","3.2","15.6","9.9","1.6","15.7","2.7","19.6","3.3","1.1","0.6","0.8","3.5","1.3","2.5","4.5","1.7","0.9","0.9","2.6","1.1","0.7","1.6","0.8","0.0","1.4","3.3","39381","3294","59239","7438","18892","2854","3555","71564","4825","71832","3045","53613","N","N","2465","25249","23.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.3","(X)",
"7950000US0101800","PUMA 01800, Alabama","30808","2268","25400","2326","2639","47852","2695","73252","8.2","2.1","2.1","13.9","4.5","25.1","2.3","3.3","10.2","1.9","7.8","2.0","16.2","4.5","1.9","4.2","19.7","4.1","2.3","9.9","2.2","13.0","2.0","15.8","14.0","3.8","2.7","11.2","2.2","12.5","1.9","12.9","11.4","3.4","3.3","21.1","2.9","19.4","2.2","16.9","14.8","1.9","3.0","9.0","3.3","21.3","2.5","18.5","7.7","1.5","2.0","1.3","3.5","14.2","2.3","10.2","5.4","1.0","6.9","1.4","9.9","2.1","2.5","1.5","0.7","2.5","1.1","1.8","3.9","1.6","0.2","0.3","1.0","0.7","0.5","0.6","0.7","0.0","0.9","1.1","32829","2463","40647","1516","18504","2149","3815","50391","3016","51025","2399","43000","N","N","2439","26457","37.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.5","(X)",
"7950000US0101900","PUMA 01900, Alabama","29090","2215","28705","2375","2665","50694","2485","79399","7.9","2.2","1.8","9.8","3.1","14.2","1.5","2.0","8.7","1.8","5.9","2.1","13.6","3.2","1.3","1.2","19.6","4.4","1.5","2.7","2.6","10.2","2.0","12.4","15.4","3.6","1.9","5.1","1.5","7.5","1.9","11.1","19.3","4.6","3.6","14.1","2.8","15.3","2.4","16.8","14.8","2.1","3.2","10.5","3.8","19.1","2.7","16.8","10.2","1.6","4.5","2.0","3.5","18.7","2.4","13.2","10.4","1.4","14.4","2.4","22.1","3.8","2.7","1.2","1.1","5.5","1.7","3.5","9.3","2.8","0.0","0.6","3.3","1.3","0.8","2.2","0.5","0.3","2.2","5.6","41353","1713","52738","5072","26489","3490","5640","81268","5132","71068","3445","58062","N","N","2698","33040","27.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.8","(X)",
"7950000US0102000","PUMA 02000, Alabama","33047","2512","14667","1749","2452","42954","2135","57621","3.7","1.3","1.7","6.3","5.3","16.4","0.9","1.0","5.0","1.4","2.1","0.8","13.4","4.9","0.9","1.3","18.4","5.1","1.5","3.8","2.0","7.2","2.0","10.0","17.3","5.1","2.1","5.9","2.2","8.9","2.1","11.1","11.3","3.8","3.1","14.0","2.6","14.5","2.3","13.2","21.5","2.4","3.7","12.3","3.4","25.9","3.0","23.6","11.3","2.1","3.1","2.4","3.0","15.8","2.5","14.0","16.3","2.6","19.2","3.3","23.9","3.9","7.3","3.5","1.1","3.9","1.5","3.0","4.9","1.9","0.5","0.7","3.0","1.2","0.9","2.2","1.2","0.0","1.5","3.6","53589","2695","63384","3617","25817","2978","4794","73302","4403","75708","3070","65895","N","N","3781","35330","26.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.3","(X)",
"7950000US0102100","PUMA 02100, Alabama","23636","2021","18153","1838","2208","36310","2191","54463","10.8","2.4","2.7","16.8","5.6","28.9","1.9","3.5","9.7","2.1","7.0","2.2","15.1","3.6","2.1","5.0","24.3","5.5","3.0","11.2","2.9","15.9","2.6","18.5","8.7","2.3","3.3","13.2","2.8","13.9","2.2","12.2","10.8","3.2","3.1","13.6","2.6","13.0","2.2","12.4","13.8","2.2","3.1","7.0","3.6","21.3","2.8","17.4","8.4","1.8","2.8","1.8","3.6","16.1","2.6","11.3","4.8","1.4","6.5","1.9","10.0","2.8","1.0","0.9","1.0","2.6","1.3","2.0","3.5","1.8","0.8","1.2","1.7","1.3","0.9","1.3","0.9","0.6","2.1","2.6","28574","2140","38838","4602","16553","1308","5257","54608","3257","50566","2963","43094","N","N","5709","27642","24.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.5","(X)",
"7950000US0102200","PUMA 02200, Alabama","24222","1806","30884","2567","2054","42213","2616","73097","11.6","3.0","2.2","13.9","3.8","17.7","2.0","4.0","7.0","1.5","4.5","1.6","11.2","2.8","1.6","2.2","16.9","3.5","2.6","7.0","2.5","12.0","2.1","13.9","16.0","3.4","2.7","7.9","2.4","10.0","2.0","12.2","13.4","3.2","3.5","16.7","2.8","15.8","2.2","15.2","17.8","2.4","3.5","16.1","3.9","19.9","3.1","18.4","5.9","1.4","2.5","1.5","3.0","12.3","1.7","8.0","7.3","1.2","10.8","1.9","16.9","3.3","2.9","1.1","1.1","4.2","1.6","3.4","5.1","1.6","1.9","1.3","4.8","1.4","1.0","3.5","1.2","1.5","2.5","8.0","37604","2391","47603","4382","26944","3481","8261","62616","5518","67352","3970","56160","N","N","4476","39073","22.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.6","(X)",
"7950000US0102300","PUMA 02300, Alabama","42443","2620","23433","2432","2621","57146","2490","80579","7.7","2.1","2.2","11.8","5.5","24.0","1.7","4.2","6.2","1.2","4.1","1.3","10.4","3.1","0.8","2.2","20.6","4.7","2.4","7.0","2.1","8.9","2.2","12.3","9.7","3.1","2.5","11.4","2.5","14.4","1.9","12.4","13.2","3.6","2.6","13.0","2.3","13.5","2.0","13.7","20.2","2.4","3.5","14.1","3.3","25.2","2.8","22.1","10.2","1.6","2.6","1.9","2.8","15.8","2.0","12.9","9.3","1.5","11.0","2.1","14.3","2.7","5.2","2.8","0.8","3.7","1.1","2.7","4.9","1.5","0.3","0.4","1.7","0.9","0.7","1.2","0.7","0.0","1.1","2.0","42590","3020","51589","3542","21798","2891","3264","62119","3018","61264","2304","53192","N","N","3466","31903","26.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.4","(X)",
"7950000US0102400","PUMA 02400, Alabama","N","N","20075","2075","3137","48021","3456","68096","4.4","1.6","1.7","7.4","4.4","15.6","N","N","5.5","1.7","3.5","1.4","11.1","4.2","N","N","22.5","5.6","N","N","1.9","8.2","2.1","12.3","12.9","3.9","N","N","2.0","8.8","1.7","10.1","16.1","4.3","N","N","3.8","17.6","3.0","17.1","19.9","3.3","3.4","12.3","N","N","4.0","23.0","11.1","2.3","3.5","1.9","N","N","2.9","13.7","8.5","1.7","10.3","2.2","N","N","3.5","2.5","1.1","5.5","1.5","4.2","N","N","1.1","1.1","5.0","1.4","1.2","3.9","1.8","1.4","N","N","47502","2902","56784","3000","25565","3734","3551","62924","4180","74045","4225","64806","N","N","8685","40740","30.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.9","(X)",
"7950000US0102500","PUMA 02500, Alabama","22141","1922","13420","1307","1958","32076","1719","45496","9.1","2.5","2.2","12.0","4.7","19.1","1.6","3.6","10.7","1.8","7.0","2.3","20.7","4.5","1.5","2.8","18.8","4.3","2.4","10.2","2.4","13.0","2.3","13.6","12.1","3.4","2.4","9.4","2.4","10.4","1.8","11.8","15.8","4.4","3.8","14.9","3.1","15.9","2.3","16.2","15.7","2.2","3.0","6.7","4.2","25.8","3.2","20.3","9.2","2.0","4.2","2.7","3.3","13.9","2.4","10.1","8.2","2.0","10.8","2.5","14.8","3.5","2.0","2.0","0.9","2.0","1.3","1.4","2.9","1.9","0.1","0.2","1.4","1.0","0.7","1.1","0.7","0.4","1.3","1.8","37470","3134","43146","4105","19353","4781","5691","60689","4695","56078","3576","48644","N","N","3493","28839","35.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.5","(X)",
"7950000US0102600","PUMA 02600, Alabama","28620","1510","19179","1406","1458","40897","1235","60076","6.1","1.2","1.1","9.5","2.8","17.6","0.5","1.3","7.7","1.4","5.1","1.5","13.4","3.0","0.8","2.1","22.2","3.8","2.0","6.7","1.7","10.2","1.7","13.7","15.6","3.2","1.7","10.2","2.0","12.4","1.6","13.3","14.4","2.8","2.1","14.0","1.8","15.1","1.5","14.7","18.8","2.0","2.6","11.4","3.4","25.7","2.6","21.2","11.2","1.6","2.8","1.5","2.8","20.0","2.0","15.1","8.2","1.4","11.0","1.9","14.8","2.5","1.5","0.8","0.5","1.9","0.6","1.6","2.7","0.9","0.8","0.6","1.9","0.7","0.5","1.4","0.3","0.3","0.9","2.6","40419","1959","51319","3081","23679","1818","3184","63710","2346","60997","1904","51910","N","N","2395","30808","30.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.4","(X)",
"7950000US0200101","PUMA 00101, Alaska","N","N","16323","1829","2354","30318","2374","46641","3.9","1.6","1.5","4.3","2.9","6.5","N","N","5.0","1.7","2.3","1.5","10.1","4.4","N","N","12.8","4.6","N","N","2.9","6.8","2.2","8.3","13.5","4.3","N","N","2.3","8.4","1.9","10.5","14.3","5.0","N","N","2.7","7.3","2.3","9.2","21.7","3.1","4.9","18.4","N","N","3.7","21.9","14.1","3.0","13.3","5.0","N","N","3.6","14.4","15.4","2.5","18.3","3.3","N","N","9.1","4.5","1.4","9.0","2.2","6.1","N","N","1.5","1.5","7.8","2.6","1.8","5.4","0.7","0.4","N","N","63747","2579","74068","6925","41881","8640","8313","90801","8158","94580","5314","80512","N","N","5116","51504","20.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","14.2","(X)",
"7950000US0200102","PUMA 00102, Alaska","N","N","18583","2052","2251","39769","2490","58352","3.0","1.5","1.3","3.1","2.6","4.8","N","N","3.5","1.3","2.9","1.2","6.0","3.0","N","N","10.1","4.2","N","N","1.5","4.4","1.7","6.1","10.8","4.0","N","N","2.1","4.7","2.0","6.8","12.4","3.3","N","N","2.0","7.6","1.7","9.4","16.9","2.4","5.1","22.4","N","N","3.0","15.2","14.1","2.1","10.3","3.9","N","N","2.8","15.9","21.3","2.3","22.5","3.2","N","N","16.2","4.3","2.2","11.0","2.9","9.0","N","N","4.3","2.1","12.9","2.8","2.0","9.7","1.8","2.7","N","N","80485","5376","95209","8637","52397","5748","8299","107359","7706","113538","6091","100773","N","N","7602","68734","23.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.9","(X)",
"7950000US0200200","PUMA 00200, Alaska","29463","1758","15782","1469","1712","37380","1764","53162","3.1","1.5","1.3","4.8","3.5","11.7","0.6","0.8","5.6","1.5","1.3","0.7","14.4","4.1","0.5","0.7","16.0","3.9","1.5","4.2","1.9","6.9","1.6","8.8","14.8","4.3","1.5","4.4","1.5","6.5","1.8","8.8","12.5","3.3","2.1","9.0","2.3","11.1","1.6","12.0","19.5","2.3","3.7","13.3","3.2","23.1","2.8","21.7","11.8","2.1","6.9","3.0","3.1","16.4","2.7","13.9","19.6","2.3","23.9","3.1","27.7","3.5","7.1","2.9","1.5","7.0","2.0","5.4","8.3","2.3","1.6","1.7","4.6","1.3","0.9","3.8","1.6","1.7","1.5","5.4","63303","4625","74580","3057","28681","3895","6079","84422","4613","90202","3452","77681","N","N","5661","44444","28.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.7","(X)",
"7950000US0200300","PUMA 00300, Alaska","33367","2387","23629","2292","2591","42930","2182","66559","1.8","1.3","1.4","4.1","2.9","8.3","0.9","0.5","4.4","1.3","2.5","1.1","9.0","3.3","0.4","0.4","12.5","4.2","1.3","3.5","1.7","6.0","2.0","7.8","11.2","3.2","1.8","6.9","2.0","8.8","1.7","9.6","19.3","4.1","2.2","10.9","2.1","12.9","2.2","15.3","18.5","2.1","4.1","22.8","3.1","16.6","2.8","16.3","14.5","2.5","7.9","3.0","3.5","20.8","3.0","18.1","18.2","2.4","23.6","3.0","27.5","3.5","5.5","2.1","1.5","6.7","2.2","5.4","8.7","2.9","2.6","1.4","3.2","1.4","0.9","2.3","0.6","0.8","1.9","4.1","61575","2720","77856","4358","40707","2311","4607","88936","4435","85493","3208","73798","N","N","3600","48758","16.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","13.5","(X)",
