"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"Geography","Geographic Area Name","Estimate!!Households!!Total","Margin of Error!!Households!!Total","Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more","Estimate!!Households!!Median income (dollars)","Margin of Error!!Households!!Median income (dollars)","Estimate!!Households!!Mean income (dollars)","Margin of Error!!Households!!Mean income (dollars)","Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Families!!Total","Margin of Error!!Families!!Total","Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more","Estimate!!Families!!Median income (dollars)","Margin of Error!!Families!!Median income (dollars)","Estimate!!Families!!Mean income (dollars)","Margin of Error!!Families!!Mean income (dollars)","Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Married-couple families!!Total","Margin of Error!!Married-couple families!!Total","Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more","Estimate!!Married-couple families!!Median income (dollars)","Margin of Error!!Married-couple families!!Median income (dollars)","Estimate!!Married-couple families!!Mean income (dollars)","Margin of Error!!Married-couple families!!Mean income (dollars)","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Nonfamily households!!Total","Margin of Error!!Nonfamily households!!Total","Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more","Estimate!!Nonfamily households!!Median income (dollars)","Margin of Error!!Nonfamily households!!Median income (dollars)","Estimate!!Nonfamily households!!Mean income (dollars)","Margin of Error!!Nonfamily households!!Mean income (dollars)","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months",
"795P200US0100900","St. Clair & Blount Counties PUMA; Alabama","57169","1636","6.2","1.8","4.3","1.2","9.2","1.9","9.3","2.2","12.8","2.5","15.6","2.5","15.2","2.5","18.1","2.8","5.9","1.6","3.3","1.0","63695","4641","75171","3866","37.9","(X)","(X)","(X)","(X)","(X)","41002","1945","4.3","1.8","2.1","1.3","5.9","2.1","6.6","1.9","12.4","2.9","18.9","3.0","14.8","3.0","22.9","4.0","7.6","2.1","4.4","1.4","74583","5630","86982","5213","(X)","(X)","40.2","(X)","(X)","(X)","30229","1935","0.3","0.3","1.3","0.9","5.1","2.7","6.0","2.0","8.3","2.3","17.5","3.1","18.8","3.9","26.4","4.5","10.2","2.8","6.0","1.9","88965","5278","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16167","1975","12.7","4.5","9.8","3.5","19.3","5.0","15.5","5.9","13.9","5.3","8.8","3.8","13.0","4.7","4.6","2.5","1.8","2.5","0.6","0.7","29788","3324","41975","4748","(X)","(X)","(X)","(X)","31.5","(X)",
"795P200US0101000","Cullman, Marion & Winston Counties PUMA; Alabama","55471","2044","7.2","1.8","5.7","1.5","12.8","2.8","8.6","1.7","11.0","2.2","15.9","2.3","14.4","2.9","13.7","2.7","5.7","1.5","5.1","1.6","58218","3846","75445","4693","39.0","(X)","(X)","(X)","(X)","(X)","39222","2332","6.5","2.3","2.4","1.1","9.8","2.6","7.1","1.7","9.4","2.2","19.0","3.1","16.0","3.4","15.4","2.9","7.6","2.1","6.8","2.2","69067","4391","85975","5981","(X)","(X)","39.6","(X)","(X)","(X)","29875","2282","2.5","1.5","1.7","1.3","6.9","2.3","6.9","2.1","8.3","2.1","20.1","3.3","18.6","4.2","18.1","3.6","9.8","2.8","7.1","2.6","80340","4791","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16249","1907","11.9","3.8","14.4","4.2","20.7","5.6","12.7","4.1","13.6","4.0","7.6","2.4","11.2","3.8","6.6","3.9","0.5","0.8","1.0","0.9","27132","5543","45336","8119","(X)","(X)","(X)","(X)","36.9","(X)",
"795P200US0101100","West Alabama PUMA; Alabama","50003","2061","9.3","2.2","8.8","2.0","13.1","2.1","9.5","2.1","13.3","2.4","16.3","2.8","11.1","2.5","12.4","2.1","3.3","1.3","3.0","1.0","44977","4030","64558","5141","48.7","(X)","(X)","(X)","(X)","(X)","31595","1897","5.1","2.0","4.6","2.1","6.9","2.6","8.2","2.7","13.3","3.2","20.5","4.1","13.8","3.2","18.3","3.1","5.1","2.0","4.2","1.7","63553","6339","80061","7702","(X)","(X)","49.7","(X)","(X)","(X)","22109","2006","2.8","1.7","1.4","1.0","3.4","1.4","6.2","3.1","12.4","3.7","21.1","5.0","16.7","4.1","22.8","4.2","7.2","2.7","5.9","2.4","79759","10698","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18408","1835","17.1","5.2","19.2","5.0","21.0","3.8","11.5","3.7","14.7","3.9","9.3","2.7","4.4","2.3","2.0","1.6","0.2","0.3","0.8","0.8","20721","2861","35955","6988","(X)","(X)","(X)","(X)","45.7","(X)",
"795P200US0101201","Tuscaloosa County (Outer)--Northport City (North & West) PUMA; Alabama","36967","2161","4.6","1.9","2.0","1.2","5.4","2.0","6.0","2.2","8.4","2.3","20.6","4.2","15.0","3.3","23.0","4.0","6.6","2.0","8.4","2.0","78754","3570","96078","6435","41.0","(X)","(X)","(X)","(X)","(X)","28365","2168","2.2","1.3","1.0","1.0","3.7","1.8","4.0","2.1","7.5","2.9","19.5","4.6","16.6","3.9","26.9","4.9","7.8","2.6","11.0","2.6","92738","7413","109477","7396","(X)","(X)","41.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","100414","12282","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8602","1694","13.3","7.0","7.9","5.4","11.8","5.4","12.9","6.7","13.5","5.5","23.1","8.7","4.9","3.4","10.5","5.3","2.3","2.3","0.0","2.1","42553","12597","47627","6411","(X)","(X)","(X)","(X)","38.6","(X)",
"795P200US0101202","Tuscaloosa & Northport (Southeast) Cities PUMA; Alabama","52108","2265","12.4","3.1","5.6","2.2","10.4","3.6","9.1","2.7","14.3","2.7","15.9","3.2","8.2","2.9","11.1","2.3","7.7","2.6","5.3","1.6","48541","4488","76205","7359","38.1","(X)","(X)","(X)","(X)","(X)","26697","2310","7.3","2.9","3.6","2.2","5.8","3.3","5.1","2.5","11.4","3.8","15.8","4.9","10.7","3.9","19.4","4.2","12.3","4.6","8.6","2.9","77631","10525","104752","11859","(X)","(X)","45.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","120443","16250","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25411","2225","18.3","5.7","8.0","3.5","15.3","6.2","13.3","4.9","16.6","4.4","16.2","4.6","5.5","3.4","1.9","1.3","3.0","1.8","1.9","1.4","31264","4935","45550","8578","(X)","(X)","(X)","(X)","30.7","(X)",
"795P200US0101301","Jefferson (Northwest) & Walker Counties--Adamsville, Warrior & Graysville Cities PUMA; Alabama","43680","2471","6.1","1.8","6.5","2.1","9.8","2.2","7.4","1.8","10.8","2.3","16.6","2.8","16.8","3.2","15.4","2.4","5.9","2.1","4.6","1.5","64440","4875","75508","4141","42.7","(X)","(X)","(X)","(X)","(X)","29805","2321","4.1","1.9","2.1","1.0","5.9","2.3","6.0","2.0","10.5","2.6","18.4","3.7","18.9","3.8","19.9","3.4","7.9","2.8","6.3","2.3","77221","3147","90293","5099","(X)","(X)","43.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88125","10113","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13875","2007","11.7","3.7","16.2","5.6","17.8","4.7","11.1","4.3","10.4","4.8","15.0","5.2","9.7","4.7","5.9","3.3","1.8","2.4","0.4","0.8","30693","8634","41285","5685","(X)","(X)","(X)","(X)","38.8","(X)",
"795P200US0101401","Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities PUMA; Alabama","44991","2772","4.9","1.8","4.8","2.1","9.6","2.9","6.9","2.1","13.8","3.2","16.0","3.2","16.7","3.6","11.8","2.5","8.6","3.2","6.9","2.2","64814","5256","83674","6634","33.3","(X)","(X)","(X)","(X)","(X)","30847","2419","3.5","1.8","4.2","2.1","5.6","2.5","5.4","2.0","11.5","4.1","17.0","3.6","18.9","4.2","13.6","3.6","10.5","4.0","9.8","3.1","78910","5854","96979","8338","(X)","(X)","37.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","93519","6587","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14144","2200","8.9","4.0","8.2","4.6","18.1","6.7","8.8","3.8","18.8","5.7","16.7","7.1","11.4","5.4","4.3","2.7","4.4","3.7","0.6","0.7","40189","7922","50761","7564","(X)","(X)","(X)","(X)","21.6","(X)",
"795P200US0101402","Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities PUMA; Alabama","51703","3243","5.3","2.2","4.4","1.7","5.7","1.7","10.0","2.8","10.5","2.7","18.9","3.4","13.4","2.9","15.9","2.6","8.0","2.2","7.8","2.3","66805","6455","90500","7960","31.9","(X)","(X)","(X)","(X)","(X)","35058","2984","3.3","2.2","2.4","1.5","3.6","1.6","8.1","2.8","10.2","3.2","17.6","3.2","12.3","3.3","22.0","3.7","9.7","2.5","10.8","3.5","81575","8618","108203","11744","(X)","(X)","34.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","106922","6998","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16645","2412","9.9","4.8","9.4","4.6","10.6","4.4","16.6","6.1","10.3","4.1","21.2","6.7","13.2","5.8","3.7","2.3","4.4","3.2","0.7","0.8","40900","10442","49969","5594","(X)","(X)","(X)","(X)","26.2","(X)",
"795P200US0101403","Birmingham City PUMA; Alabama","79878","3502","12.0","2.1","9.9","2.4","13.9","2.2","12.1","2.2","12.1","2.0","15.7","2.9","11.5","2.4","6.6","1.5","3.2","1.0","3.0","1.0","37034","2944","58249","4890","36.7","(X)","(X)","(X)","(X)","(X)","37411","2590","8.7","2.3","6.4","2.4","12.1","3.6","13.1","3.6","12.8","3.5","17.2","3.2","10.5","3.0","10.2","2.7","4.9","1.9","4.1","1.4","45608","5906","69928","7351","(X)","(X)","45.0","(X)","(X)","(X)","17291","1970","2.4","1.5","2.1","2.3","9.1","4.8","10.1","3.8","7.8","2.7","22.2","5.6","13.0","4.8","15.9","4.7","9.3","4.1","8.0","2.8","69454","8788","N","N","(X)","(X)","(X)","(X)","(X)","(X)","42467","3917","16.0","3.6","13.6","3.9","15.4","3.2","11.0","2.8","12.5","2.9","14.3","4.0","10.2","3.4","3.2","1.7","1.6","0.7","2.1","1.4","30135","3365","46280","7375","(X)","(X)","(X)","(X)","29.3","(X)",
"795P200US0101404","Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities PUMA; Alabama","76387","3501","4.6","1.3","2.5","1.1","3.5","1.1","7.8","2.6","10.5","2.3","14.3","2.7","10.1","2.1","15.9","2.8","10.8","2.1","20.1","2.6","90314","7406","145399","11612","33.1","(X)","(X)","(X)","(X)","(X)","49664","3139","1.6","0.9","1.1","0.8","1.7","1.0","6.0","3.3","8.5","2.6","10.3","2.4","9.9","2.4","19.0","3.7","14.7","3.1","27.2","3.7","124441","9427","177514","13149","(X)","(X)","30.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","156008","14760","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26723","3008","11.7","3.7","4.3","2.0","7.2","3.1","11.9","4.3","14.4","3.8","21.8","5.3","9.1","3.5","10.1","2.9","3.7","2.6","6.0","3.7","50642","6670","82789","27267","(X)","(X)","(X)","(X)","37.0","(X)",
"795P200US0101501","Shelby County (North)--Hoover (South), Alabaster (North) & Pelham Cities PUMA; Alabama","54321","2037","3.3","1.2","1.5","0.8","3.2","1.4","5.6","1.9","8.2","2.3","15.2","3.0","11.0","2.3","23.5","3.6","12.6","2.5","15.9","2.2","104098","7625","124854","5896","32.1","(X)","(X)","(X)","(X)","(X)","39398","2291","1.6","0.9","1.1","1.0","0.7","0.6","2.5","1.7","5.5","2.2","13.1","3.5","10.4","2.3","27.9","4.5","16.7","3.5","20.5","2.9","130316","7309","147990","7308","(X)","(X)","34.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","139256","7543","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14923","2262","7.7","4.1","2.4","1.6","10.2","4.5","13.5","4.8","17.1","6.4","22.0","6.8","10.8","4.1","11.8","4.9","2.0","2.2","2.4","1.8","49240","5300","60878","6252","(X)","(X)","(X)","(X)","25.9","(X)",
"795P200US0101502","Shelby (South and East) and Chilton Counties--Alabaster (South) & Chelsea Cities PUMA; Alabama","51934","1998","8.4","2.3","2.8","1.3","5.1","1.6","5.7","2.1","8.8","1.9","17.2","2.9","12.9","2.6","21.3","3.5","9.7","2.5","8.1","2.5","79544","8011","95500","7007","37.8","(X)","(X)","(X)","(X)","(X)","37487","2303","6.7","2.7","1.1","0.7","2.1","1.1","3.0","1.3","7.4","2.1","16.5","3.3","13.5","3.0","26.8","4.3","12.0","3.2","10.9","3.5","99314","8607","113062","9203","(X)","(X)","38.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","107763","6271","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14447","1879","13.0","4.4","7.0","3.8","12.9","4.7","12.9","6.3","12.4","4.5","22.2","6.2","11.1","4.7","4.0","3.2","4.1","3.3","0.3","0.6","39778","5770","47577","5293","(X)","(X)","(X)","(X)","35.8","(X)",
"795P200US0101600","Talladega, Randolph, Cleburne & Clay Counties PUMA; Alabama","56795","2240","8.6","2.7","5.5","1.9","9.9","2.3","10.8","2.6","13.2","3.0","17.7","2.8","13.0","2.6","13.5","2.9","4.3","1.4","3.5","1.2","52857","5224","74140","9808","44.0","(X)","(X)","(X)","(X)","(X)","41363","2471","7.6","3.4","3.4","1.8","7.9","2.7","8.7","3.0","10.9","3.0","19.4","3.7","16.5","3.5","15.9","3.4","5.0","1.7","4.6","1.7","61701","6991","84901","12443","(X)","(X)","48.3","(X)","(X)","(X)","28406","2298","3.0","1.9","1.8","1.4","6.3","2.9","5.7","2.4","13.0","3.9","19.2","4.1","18.3","4.1","20.2","4.2","6.5","2.2","5.9","2.2","76305","9141","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15432","1964","14.3","5.2","9.4","4.1","18.3","5.5","15.6","5.6","19.9","7.0","10.8","4.6","4.4","3.4","4.4","3.2","2.5","2.6","0.4","0.6","30449","4375","41985","8328","(X)","(X)","(X)","(X)","31.3","(X)",
"795P200US0101700","Autauga, Dallas, Lowndes & Perry Counties PUMA; Alabama","48002","1451","11.2","2.5","6.5","1.9","10.9","2.6","11.9","2.6","10.7","2.0","17.8","3.3","9.1","2.0","10.4","2.1","6.1","2.1","5.4","1.5","48557","5035","71558","6057","43.7","(X)","(X)","(X)","(X)","(X)","31680","2118","8.7","3.4","4.6","2.2","7.7","2.9","11.1","3.4","11.0","2.6","18.5","4.1","10.0","2.3","13.8","2.9","7.6","2.3","7.2","2.1","60680","5167","83097","7459","(X)","(X)","43.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73272","5868","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16322","1937","16.2","5.2","10.2","3.9","17.3","4.7","16.5","4.9","10.2","3.0","15.5","4.5","7.2","3.3","2.3","1.8","3.3","3.3","1.4","1.5","27812","4297","47209","11337","(X)","(X)","(X)","(X)","42.8","(X)",
"795P200US0101801","Montgomery City (West) PUMA; Alabama","42334","2883","10.1","2.8","6.7","2.3","11.0","3.0","10.7","3.1","16.4","4.5","16.9","3.7","10.0","2.9","12.5","2.9","2.9","1.5","2.7","1.1","45030","5687","60501","5182","50.6","(X)","(X)","(X)","(X)","(X)","24108","2519","7.8","4.3","4.0","2.5","9.8","4.2","11.3","4.7","14.0","5.2","16.2","4.1","11.3","4.1","18.5","4.3","3.5","1.8","3.6","1.6","52120","6297","69480","7430","(X)","(X)","56.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87538","8959","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18226","2360","14.0","4.4","10.7","4.2","14.2","5.1","10.4","5.5","20.8","6.7","14.6","5.7","7.9","3.9","5.4","2.8","0.5","0.7","1.6","1.4","35339","8301","45483","7152","(X)","(X)","(X)","(X)","42.8","(X)",
"795P200US0101802","Montgomery City (East) & Pike Road Town (Northwest) PUMA; Alabama","43875","2913","6.4","2.2","2.6","1.6","6.5","2.9","8.1","2.8","10.8","3.0","17.0","3.7","15.8","4.2","17.5","4.2","8.3","2.3","6.9","2.3","71329","8336","91373","7185","40.5","(X)","(X)","(X)","(X)","(X)","26587","2853","3.6","2.5","0.8","1.0","5.3","3.4","4.3","2.7","8.3","3.2","12.9","4.3","20.2","5.6","23.5","5.9","12.7","3.7","8.4","2.6","88984","7904","110848","8617","(X)","(X)","45.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","110100","7729","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17288","2130","10.7","4.2","5.5","3.7","10.8","5.7","11.6","5.2","14.8","5.1","23.7","6.8","9.0","4.9","7.8","4.0","1.7","1.6","4.5","4.0","46207","8675","60715","12591","(X)","(X)","(X)","(X)","33.5","(X)",
"795P200US0101901","Elmore & Montgomery (South & Far East) Counties PUMA; Alabama","38379","1113","4.3","1.7","2.9","1.5","5.6","2.0","6.7","1.9","14.1","3.3","18.6","3.8","15.5","2.9","17.2","3.5","8.7","2.1","6.5","2.1","72289","4308","87938","5309","40.6","(X)","(X)","(X)","(X)","(X)","28206","1642","4.0","2.1","2.7","1.8","3.5","1.7","4.5","2.1","13.8","3.8","17.1","4.3","15.0","3.4","20.6","3.9","11.3","2.8","7.4","2.6","80958","6314","96135","6604","(X)","(X)","40.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","100146","7466","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10173","1502","7.6","3.2","5.2","2.8","9.8","3.6","13.9","5.6","16.4","6.6","23.2","7.5","15.0","7.6","6.3","4.0","0.3","0.5","2.3","2.1","46801","6971","57365","9005","(X)","(X)","(X)","(X)","41.9","(X)",
"795P200US0102000","Tallapoosa, Chambers, Macon, Coosa & Bullock Counties PUMA; Alabama","46008","1871","9.2","2.4","10.0","3.1","12.7","2.6","9.3","1.9","12.9","2.6","13.4","2.4","13.3","2.9","11.0","2.2","4.7","1.7","3.5","1.6","45637","3425","63666","4747","48.0","(X)","(X)","(X)","(X)","(X)","28833","2369","5.6","2.3","5.8","3.1","7.3","2.3","8.2","2.5","13.4","3.7","15.9","3.3","17.2","4.2","15.0","3.3","7.4","2.7","4.1","2.1","63963","7329","76807","5617","(X)","(X)","48.8","(X)","(X)","(X)","18927","1802","1.0","0.7","2.8","2.4","5.0","2.5","4.8","2.0","12.9","4.4","18.5","4.3","24.0","5.7","15.6","3.8","9.1","3.5","6.3","3.2","78187","6526","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17175","1900","16.3","5.0","16.8","6.3","23.2","6.0","13.1","4.5","12.0","3.7","9.4","2.8","2.9","1.8","4.2","2.4","0.2","0.4","2.0","1.5","21943","3061","38016","7537","(X)","(X)","(X)","(X)","43.9","(X)",
